datetime,ticker,open,high,low,close,volume
2015-12-08 13:57:00,AFLT,58.18,58.18,58.18,58.18,0
2015-12-08 13:58:00,AFLT,58.18,58.18,58.18,58.18,0
2015-12-08 13:59:00,AFLT,58.18,58.18,58.18,58.18,0
2015-12-08 14:00:00,AFLT,58.32,58.32,58.23,58.23,2000
2015-12-08 14:01:00,AFLT,58.23,58.24,58.1,58.1,9600
2015-12-08 14:02:00,AFLT,58.21,58.3,58.09,58.3,3300
2015-12-08 14:03:00,AFLT,58.3,58.3,58.3,58.3,0
2015-12-08 14:04:00,AFLT,58.3,58.3,58.3,58.3,0
2015-12-08 14:05:00,AFLT,58.44,58.44,58.34,58.34,2000
2015-12-08 14:06:00,AFLT,58.47,58.48,58.3,58.3,1600
2015-12-08 14:07:00,AFLT,58.3,58.3,58.3,58.3,0
2015-12-08 14:08:00,AFLT,58.3,58.3,58.3,58.3,0
2015-12-08 14:09:00,AFLT,58.3,58.3,58.3,58.3,0
2015-12-08 14:10:00,AFLT,58.37,58.37,58.37,58.37,1000
2015-12-08 14:11:00,AFLT,58.48,58.48,58.37,58.38,3000
2015-12-08 14:12:00,AFLT,58.49,58.7,58.39,58.44,15600
2015-12-08 14:13:00,AFLT,58.44,58.44,58.38,58.38,3200
2015-12-08 14:14:00,AFLT,58.38,58.45,58.38,58.45,4800
2015-12-08 14:15:00,AFLT,58.39,58.4,58.31,58.39,65800
2015-12-08 14:16:00,AFLT,58.38,58.55,58.38,58.49,104000
2015-12-08 14:17:00,AFLT,58.49,58.56,58.17,58.5,26800
2015-12-08 14:18:00,AFLT,58.5,58.6,58.45,58.45,61500
2015-12-08 14:19:00,AFLT,58.44,58.44,58.41,58.41,5200
2015-12-08 14:20:00,AFLT,58.41,58.44,58.11,58.11,33600
2015-12-08 14:21:00,AFLT,58.48,58.48,58.48,58.48,200
2015-12-08 14:22:00,AFLT,58.41,58.5,58.41,58.5,10400
2015-12-08 14:23:00,AFLT,58.46,58.46,58.46,58.46,800
2015-12-08 14:24:00,AFLT,58.46,58.48,58.42,58.45,14800
2015-12-08 14:25:00,AFLT,58.45,58.45,58.45,58.45,0
2015-12-08 14:26:00,AFLT,58.51,58.51,58.16,58.16,5400
2015-12-08 14:27:00,AFLT,58.47,58.47,58.47,58.47,1600
2015-12-08 14:28:00,AFLT,58.47,58.47,58.47,58.47,5000
2015-12-08 14:29:00,AFLT,58.47,58.47,58.47,58.47,0
2015-12-08 14:30:00,AFLT,58.47,58.47,58.47,58.47,0
2015-12-08 14:31:00,AFLT,58.8,58.8,58.47,58.47,1000
2015-12-08 14:32:00,AFLT,58.47,58.47,58.47,58.47,200
2015-12-08 14:33:00,AFLT,58.47,58.47,58.47,58.47,0
2015-12-08 14:34:00,AFLT,58.47,58.47,58.47,58.47,0
2015-12-08 14:35:00,AFLT,58.47,58.47,58.47,58.47,0
2015-12-08 14:36:00,AFLT,58.47,58.47,58.47,58.47,0
2015-12-08 14:37:00,AFLT,58.47,58.47,58.47,58.47,0
2015-12-08 14:38:00,AFLT,58.43,58.43,58.13,58.43,600
2015-12-08 14:39:00,AFLT,58.43,58.43,58.39,58.41,40200
2015-12-08 14:40:00,AFLT,58.41,58.42,58.36,58.41,12800
2015-12-08 14:41:00,AFLT,58.47,58.5,58.47,58.47,64800
2015-12-08 14:42:00,AFLT,58.42,58.42,58.41,58.42,6000
2015-12-08 14:43:00,AFLT,58.42,58.42,58.42,58.42,0
2015-12-08 14:44:00,AFLT,58.42,58.42,58.42,58.42,0
2015-12-08 14:45:00,AFLT,58.42,58.42,58.42,58.42,0
2015-12-08 14:46:00,AFLT,58.42,58.42,58.42,58.42,400
2015-12-08 14:47:00,AFLT,58.45,58.45,58.45,58.45,100
2015-12-08 14:48:00,AFLT,58.39,58.39,58.31,58.39,6300
2015-12-08 14:49:00,AFLT,58.39,58.39,58.39,58.39,0
2015-12-08 14:50:00,AFLT,58.39,58.39,58.16,58.16,75200
2015-12-08 14:51:00,AFLT,58.19,58.45,58.19,58.29,10400
2015-12-08 14:52:00,AFLT,58.19,58.19,58.15,58.19,400
2015-12-08 14:53:00,AFLT,58.19,58.19,57.68,58.08,11200
2015-12-08 14:54:00,AFLT,58.15,58.48,58.14,58.27,30200
2015-12-08 14:55:00,AFLT,58.26,58.26,58.23,58.23,8000
2015-12-08 14:56:00,AFLT,58.23,58.23,58.23,58.23,0
2015-12-08 14:57:00,AFLT,58.18,58.2,57.94,58.18,9400
2015-12-08 14:58:00,AFLT,58.18,58.18,58.18,58.18,7000
2015-12-08 14:59:00,AFLT,58.14,58.14,57.93,58.07,14200
2015-12-08 15:00:00,AFLT,58.08,58.08,58.04,58.04,3200
2015-12-08 15:01:00,AFLT,58.13,58.13,58.12,58.12,200
2015-12-08 15:02:00,AFLT,58.1,58.14,58.1,58.12,8400
2015-12-08 15:03:00,AFLT,58.2,58.24,58.13,58.24,72400
2015-12-08 15:04:00,AFLT,58.25,58.25,57.96,58.24,2200
2015-12-08 15:05:00,AFLT,58.24,58.24,58.17,58.17,13800
2015-12-08 15:06:00,AFLT,58.17,58.24,58.13,58.15,44100
2015-12-08 15:07:00,AFLT,58.15,58.15,58.15,58.15,0
2015-12-08 15:08:00,AFLT,58.15,58.15,58.1,58.1,15100
2015-12-08 15:09:00,AFLT,58.1,58.1,58.1,58.1,0
2015-12-08 15:10:00,AFLT,58.1,58.1,58.1,58.1,0
2015-12-08 15:11:00,AFLT,58.12,58.12,58.1,58.1,200
2015-12-08 15:12:00,AFLT,58.12,58.2,57.56,58.05,56800
2015-12-08 15:13:00,AFLT,58.01,58.05,57.99,58.05,1500
2015-12-08 15:14:00,AFLT,58.01,58.05,57.0,57.92,186800
2015-12-08 15:15:00,AFLT,57.93,57.99,57.91,57.91,23500
2015-12-08 15:16:00,AFLT,57.94,57.94,57.4,57.9,30000
2015-12-08 15:17:00,AFLT,57.9,57.9,57.9,57.9,0
2015-12-08 15:18:00,AFLT,57.89,57.91,57.89,57.9,12600
2015-12-08 15:19:00,AFLT,57.87,57.87,57.82,57.85,14400
2015-12-08 15:20:00,AFLT,57.86,57.9,57.86,57.9,13400
2015-12-08 15:21:00,AFLT,57.94,57.94,57.86,57.89,10900
2015-12-08 15:22:00,AFLT,57.89,57.89,57.89,57.89,0
2015-12-08 15:23:00,AFLT,57.89,57.89,57.84,57.84,23000
2015-12-08 15:24:00,AFLT,57.86,57.93,57.82,57.85,54000
2015-12-08 15:25:00,AFLT,57.89,58.22,57.89,57.9,1500
2015-12-08 15:26:00,AFLT,57.87,57.87,57.86,57.87,5600
2015-12-08 15:27:00,AFLT,57.87,57.87,57.87,57.87,0
2015-12-08 15:28:00,AFLT,57.93,58.24,57.82,57.95,78600
2015-12-08 15:29:00,AFLT,57.91,58.0,57.84,57.93,9000
2015-12-08 15:30:00,AFLT,57.93,57.93,57.9,57.9,4000
2015-12-08 15:31:00,AFLT,57.93,57.94,57.93,57.94,10900
2015-12-08 15:32:00,AFLT,57.9,57.9,57.9,57.9,2000
2015-12-08 15:33:00,AFLT,57.89,57.89,57.89,57.89,200
2015-12-08 15:34:00,AFLT,57.89,57.89,57.89,57.89,0
2015-12-08 15:35:00,AFLT,57.89,57.89,57.83,57.83,3800
2015-12-08 15:36:00,AFLT,57.85,57.85,57.84,57.84,2000
2015-12-08 15:37:00,AFLT,57.85,57.85,57.82,57.82,9200
2015-12-08 15:38:00,AFLT,57.82,57.85,57.72,57.82,7200
2015-12-08 15:39:00,AFLT,57.83,57.83,57.8,57.81,4200
2015-12-08 15:40:00,AFLT,57.81,57.81,57.81,57.81,1800
2015-12-08 15:41:00,AFLT,57.81,57.84,57.0,57.72,47300
2015-12-08 15:42:00,AFLT,57.72,57.8,57.5,57.62,42500
2015-12-08 15:43:00,AFLT,57.63,57.87,57.62,57.69,110200
2015-12-08 15:44:00,AFLT,57.7,57.85,57.12,57.74,11100
2015-12-08 15:45:00,AFLT,57.74,57.74,57.73,57.73,200
2015-12-08 15:46:00,AFLT,57.75,57.75,57.7,57.7,11800
2015-12-08 15:47:00,AFLT,57.84,57.84,57.84,57.84,200
2015-12-08 15:48:00,AFLT,57.83,57.84,57.76,57.76,700
2015-12-08 15:49:00,AFLT,57.77,57.79,57.57,57.76,16200
2015-12-08 15:50:00,AFLT,57.76,57.87,57.72,57.78,10800
2015-12-08 15:51:00,AFLT,57.78,57.86,57.69,57.77,22600
2015-12-08 15:52:00,AFLT,57.73,57.73,57.7,57.7,12900
2015-12-08 15:53:00,AFLT,57.76,57.76,57.76,57.76,100
2015-12-08 15:54:00,AFLT,57.76,57.76,57.62,57.64,5900
2015-12-08 15:55:00,AFLT,57.69,57.79,57.63,57.63,12800
2015-12-08 15:56:00,AFLT,57.63,57.63,57.52,57.61,3800
2015-12-08 15:57:00,AFLT,57.66,57.66,57.66,57.66,500
2015-12-08 15:58:00,AFLT,57.66,57.66,57.66,57.66,0
2015-12-08 15:59:00,AFLT,57.67,57.67,57.4,57.5,60800
2015-12-08 16:00:00,AFLT,57.51,57.51,57.2,57.27,112500
2015-12-08 16:01:00,AFLT,57.26,57.4,57.18,57.27,14700
2015-12-08 16:02:00,AFLT,57.24,57.42,57.2,57.42,54400
2015-12-08 16:03:00,AFLT,57.48,57.48,57.48,57.48,100
2015-12-08 16:04:00,AFLT,57.48,57.48,57.48,57.48,0
2015-12-08 16:05:00,AFLT,57.47,57.47,57.46,57.46,400
2015-12-08 16:06:00,AFLT,57.4,57.4,57.3,57.4,42000
2015-12-08 16:07:00,AFLT,57.35,57.35,57.13,57.18,56300
2015-12-08 16:08:00,AFLT,57.16,57.2,57.15,57.2,13800
2015-12-08 16:09:00,AFLT,57.18,57.23,57.18,57.19,3300
2015-12-08 16:10:00,AFLT,57.19,57.39,57.19,57.38,98200
2015-12-08 16:11:00,AFLT,57.38,57.38,57.35,57.35,16600
2015-12-08 16:12:00,AFLT,57.27,57.38,57.27,57.38,6400
2015-12-08 16:13:00,AFLT,57.38,57.43,57.3,57.43,10400
2015-12-08 16:14:00,AFLT,57.42,57.42,57.33,57.33,7000
2015-12-08 16:15:00,AFLT,57.33,57.33,57.33,57.33,1600
2015-12-08 16:16:00,AFLT,57.29,57.37,57.05,57.37,15700
2015-12-08 16:17:00,AFLT,57.38,57.4,57.38,57.4,5300
2015-12-08 16:18:00,AFLT,57.42,57.45,57.41,57.44,16300
2015-12-08 16:19:00,AFLT,57.42,57.42,57.33,57.34,1900
2015-12-08 16:20:00,AFLT,60.21,60.21,57.43,57.43,200
2015-12-08 16:21:00,AFLT,57.43,57.43,57.43,57.43,0
2015-12-08 16:22:00,AFLT,57.43,57.43,57.43,57.43,0
2015-12-08 16:23:00,AFLT,57.35,57.35,56.45,57.28,154900
2015-12-08 16:24:00,AFLT,57.16,57.16,57.1,57.11,69300
2015-12-08 16:25:00,AFLT,57.13,57.5,57.1,57.12,67600
2015-12-08 16:26:00,AFLT,57.12,57.18,57.02,57.1,44700
2015-12-08 16:27:00,AFLT,57.08,57.08,57.07,57.07,3000
2015-12-08 16:28:00,AFLT,57.03,57.03,56.91,56.91,2600
2015-12-08 16:29:00,AFLT,57.03,57.11,57.03,57.05,4300
2015-12-08 16:30:00,AFLT,57.02,57.02,55.0,56.97,110600
2015-12-08 16:31:00,AFLT,57.01,57.02,56.8,56.97,49900
2015-12-08 16:32:00,AFLT,56.9,56.98,56.89,56.91,4300
2015-12-08 16:33:00,AFLT,56.91,56.91,56.85,56.85,2100
2015-12-08 16:34:00,AFLT,56.97,56.97,56.92,56.92,1200
2015-12-08 16:35:00,AFLT,57.1,57.1,56.97,57.0,24800
2015-12-08 16:36:00,AFLT,56.96,57.0,56.95,57.0,10400
2015-12-08 16:37:00,AFLT,56.99,56.99,56.98,56.98,12200
2015-12-08 16:38:00,AFLT,56.98,56.98,56.98,56.98,0
2015-12-08 16:39:00,AFLT,56.93,57.0,56.93,57.0,27200
2015-12-08 16:40:00,AFLT,57.0,57.04,56.99,57.0,14600
2015-12-08 16:41:00,AFLT,57.0,57.0,57.0,57.0,6600
2015-12-08 16:42:00,AFLT,57.0,57.0,56.93,56.94,19500
2015-12-08 16:43:00,AFLT,57.0,57.0,56.99,57.0,400
2015-12-08 16:44:00,AFLT,56.98,56.98,56.86,56.87,22600
2015-12-08 16:45:00,AFLT,56.88,56.93,56.87,56.93,1200
2015-12-08 16:46:00,AFLT,56.91,56.91,56.9,56.9,1000
2015-12-08 16:47:00,AFLT,56.91,56.99,56.9,56.99,5900
2015-12-08 16:48:00,AFLT,56.99,56.99,56.99,56.99,0
2015-12-08 16:49:00,AFLT,56.98,56.98,56.98,56.98,1000
2015-12-08 16:50:00,AFLT,56.91,56.91,56.9,56.9,10000
2015-12-08 16:51:00,AFLT,56.99,57.0,56.94,57.0,13600
2015-12-08 16:52:00,AFLT,57.0,57.0,57.0,57.0,0
2015-12-08 16:53:00,AFLT,57.0,57.0,56.86,56.95,30000
2015-12-08 16:54:00,AFLT,56.95,56.95,56.95,56.95,1000
2015-12-08 16:55:00,AFLT,56.98,56.98,56.98,56.98,200
2015-12-08 16:56:00,AFLT,56.95,56.95,55.53,55.53,600
2015-12-08 16:57:00,AFLT,56.95,56.95,56.94,56.94,6600
2015-12-08 16:58:00,AFLT,56.9,56.9,56.8,56.88,14300
2015-12-08 16:59:00,AFLT,56.85,56.85,56.5,56.5,2500
2015-12-08 17:00:00,AFLT,56.84,56.85,56.8,56.84,3400
2015-12-08 17:01:00,AFLT,56.85,56.85,56.85,56.85,3700
2015-12-08 17:02:00,AFLT,56.83,56.89,55.42,56.25,38200
2015-12-08 17:03:00,AFLT,56.86,56.9,56.82,56.88,7000
2015-12-08 17:04:00,AFLT,56.9,56.9,56.9,56.9,2000
2015-12-08 17:05:00,AFLT,56.91,57.08,56.91,57.0,28400
2015-12-08 17:06:00,AFLT,57.0,57.03,56.96,56.96,37600
2015-12-08 17:07:00,AFLT,57.0,57.0,57.0,57.0,600
2015-12-08 17:08:00,AFLT,57.0,57.0,57.0,57.0,3000
2015-12-08 17:09:00,AFLT,56.96,57.0,56.96,56.96,6800
2015-12-08 17:10:00,AFLT,56.99,57.05,56.99,57.0,40200
2015-12-08 17:11:00,AFLT,56.98,56.99,56.95,56.99,6900
2015-12-08 17:12:00,AFLT,56.99,57.0,56.99,57.0,4600
2015-12-08 17:13:00,AFLT,56.99,56.99,56.98,56.98,6800
2015-12-08 17:14:00,AFLT,57.0,57.0,56.99,56.99,400
2015-12-08 17:15:00,AFLT,56.98,57.09,56.96,56.99,8100
2015-12-08 17:16:00,AFLT,56.96,56.99,56.96,56.99,5600
2015-12-08 17:17:00,AFLT,56.96,56.96,56.65,56.95,1800
2015-12-08 17:18:00,AFLT,56.95,56.95,56.89,56.89,17800
2015-12-08 17:19:00,AFLT,56.9,57.0,56.9,57.0,17400
2015-12-08 17:20:00,AFLT,57.0,57.0,57.0,57.0,0
2015-12-08 17:21:00,AFLT,56.95,56.95,56.95,56.95,400
2015-12-08 17:22:00,AFLT,56.98,57.08,56.97,57.06,32400
2015-12-08 17:23:00,AFLT,57.07,57.07,57.0,57.0,62400
2015-12-08 17:24:00,AFLT,57.0,57.22,57.0,57.18,101800
2015-12-08 17:25:00,AFLT,57.18,57.52,57.18,57.22,17700
2015-12-08 17:26:00,AFLT,57.22,57.26,57.21,57.24,16400
2015-12-08 17:27:00,AFLT,57.32,57.32,57.28,57.28,1000
2015-12-08 17:28:00,AFLT,57.29,57.32,57.19,57.26,22700
2015-12-08 17:29:00,AFLT,57.32,57.37,57.32,57.35,3600
2015-12-08 17:30:00,AFLT,57.36,57.49,57.34,57.44,69400
2015-12-08 17:31:00,AFLT,57.47,57.5,56.95,57.49,18800
2015-12-08 17:32:00,AFLT,57.49,57.49,57.25,57.25,11800
2015-12-08 17:33:00,AFLT,57.27,57.39,56.99,57.33,17400
2015-12-08 17:34:00,AFLT,57.4,57.4,57.28,57.31,5000
2015-12-08 17:35:00,AFLT,57.26,57.26,57.21,57.21,2000
2015-12-08 17:36:00,AFLT,57.21,57.21,57.21,57.21,0
2015-12-08 17:37:00,AFLT,57.3,57.3,57.3,57.3,100
2015-12-08 17:38:00,AFLT,57.21,57.34,57.12,57.3,800
2015-12-08 17:39:00,AFLT,57.29,57.3,57.25,57.3,1800
2015-12-08 17:40:00,AFLT,57.36,57.42,57.31,57.39,16200
2015-12-08 17:41:00,AFLT,57.4,57.47,57.4,57.47,33800
2015-12-08 17:42:00,AFLT,57.47,57.47,57.1,57.45,11200
2015-12-08 17:43:00,AFLT,57.41,57.41,57.37,57.37,5000
2015-12-08 17:44:00,AFLT,57.37,57.47,57.37,57.4,10400
2015-12-08 17:45:00,AFLT,57.45,57.45,57.45,57.45,1400
2015-12-08 17:46:00,AFLT,57.45,57.56,57.45,57.45,7200
2015-12-08 17:47:00,AFLT,57.45,57.45,57.45,57.45,0
2015-12-08 17:48:00,AFLT,57.56,57.56,57.42,57.53,23200
2015-12-08 17:49:00,AFLT,57.53,57.68,57.45,57.5,21200
2015-12-08 17:50:00,AFLT,57.61,57.61,57.49,57.51,9000
2015-12-08 17:51:00,AFLT,57.51,57.69,57.5,57.59,59000
2015-12-08 17:52:00,AFLT,57.64,57.67,57.2,57.21,19100
2015-12-08 17:53:00,AFLT,57.6,57.6,57.21,57.57,4700
2015-12-08 17:54:00,AFLT,57.57,57.65,57.57,57.65,5400
2015-12-08 17:55:00,AFLT,57.63,57.63,57.63,57.63,4000
2015-12-08 17:56:00,AFLT,57.65,57.65,57.61,57.61,13200
2015-12-08 17:57:00,AFLT,57.61,57.61,57.61,57.61,4500
2015-12-08 17:58:00,AFLT,57.61,57.62,57.46,57.46,17700
2015-12-08 17:59:00,AFLT,57.49,57.52,57.47,57.47,11800
2015-12-08 18:00:00,AFLT,57.47,57.47,57.47,57.47,0
2015-12-08 18:01:00,AFLT,57.68,57.69,57.58,57.59,3200
2015-12-08 18:02:00,AFLT,57.64,57.69,57.63,57.67,11400
2015-12-08 18:03:00,AFLT,57.67,57.67,57.67,57.67,0
2015-12-08 18:04:00,AFLT,57.64,57.64,57.63,57.64,10600
2015-12-08 18:05:00,AFLT,57.64,57.64,57.64,57.64,0
2015-12-08 18:06:00,AFLT,57.64,57.64,57.64,57.64,0
2015-12-08 18:07:00,AFLT,57.64,57.64,57.64,57.64,0
2015-12-08 18:08:00,AFLT,57.64,57.64,57.64,57.64,0
2015-12-08 18:09:00,AFLT,57.53,57.63,57.53,57.54,6200
2015-12-08 18:10:00,AFLT,57.62,57.62,57.52,57.52,400
2015-12-08 18:11:00,AFLT,57.52,57.52,57.52,57.52,0
2015-12-08 18:12:00,AFLT,57.52,57.52,57.52,57.52,0
2015-12-08 18:13:00,AFLT,57.56,57.6,57.52,57.6,4000
2015-12-08 18:14:00,AFLT,57.66,57.67,57.65,57.67,2000
2015-12-08 18:15:00,AFLT,57.67,57.67,57.58,57.58,1600
2015-12-08 18:16:00,AFLT,57.62,57.75,57.62,57.75,18100
2015-12-08 18:17:00,AFLT,57.75,57.89,57.6,57.79,43000
2015-12-08 18:18:00,AFLT,57.7,57.7,57.16,57.47,59200
2015-12-08 18:19:00,AFLT,57.47,57.64,57.36,57.55,53000
2015-12-08 18:20:00,AFLT,57.54,57.58,57.21,57.25,19200
2015-12-08 18:21:00,AFLT,57.46,57.46,57.37,57.37,19400
2015-12-08 18:22:00,AFLT,57.37,57.39,57.36,57.36,21400
2015-12-08 18:23:00,AFLT,57.38,57.38,57.29,57.3,13400
2015-12-08 18:24:00,AFLT,57.29,57.29,57.29,57.29,3600
2015-12-08 18:25:00,AFLT,57.27,57.29,57.26,57.27,12300
2015-12-08 18:26:00,AFLT,57.3,57.4,57.27,57.32,15700
2015-12-08 18:27:00,AFLT,57.3,57.3,57.26,57.26,4800
2015-12-08 18:28:00,AFLT,57.32,57.42,57.25,57.25,10400
2015-12-08 18:29:00,AFLT,57.25,57.29,57.25,57.26,12000
2015-12-08 18:30:00,AFLT,57.27,57.42,57.27,57.33,9000
2015-12-08 18:31:00,AFLT,57.33,58.28,57.29,57.37,6900
2015-12-08 18:32:00,AFLT,57.47,57.47,56.56,57.1,133600
2015-12-08 18:33:00,AFLT,57.29,57.3,57.14,57.16,56800
2015-12-08 18:34:00,AFLT,57.14,57.25,57.11,57.11,24000
2015-12-08 18:35:00,AFLT,57.15,57.25,57.11,57.16,12600
2015-12-08 18:36:00,AFLT,57.12,57.13,57.01,57.08,34400
2015-12-08 18:37:00,AFLT,57.11,57.4,57.04,57.11,27900
2015-12-08 18:38:00,AFLT,57.4,57.4,56.98,57.02,54400
2015-12-08 18:39:00,AFLT,57.11,57.7,56.5,57.47,258100
2015-12-09 10:00:00,AFLT,57.03,57.57,57.0,57.48,25600
2015-12-09 10:01:00,AFLT,57.33,57.46,57.28,57.28,7900
2015-12-09 10:02:00,AFLT,57.3,57.65,57.3,57.55,21700
2015-12-09 10:03:00,AFLT,57.58,57.68,57.58,57.68,2600
2015-12-09 10:04:00,AFLT,57.65,57.76,57.6,57.76,6500
2015-12-09 10:05:00,AFLT,57.73,58.09,57.47,57.6,24900
2015-12-09 10:06:00,AFLT,57.6,57.86,57.47,57.74,26400
2015-12-09 10:07:00,AFLT,57.77,57.9,57.71,57.85,25600
2015-12-09 10:08:00,AFLT,57.94,59.02,57.64,58.06,30100
2015-12-09 10:09:00,AFLT,58.04,58.51,57.71,58.02,38300
2015-12-09 10:10:00,AFLT,58.13,58.51,57.93,58.1,2000
2015-12-09 10:11:00,AFLT,58.09,58.51,57.79,57.98,47900
2015-12-09 10:12:00,AFLT,58.02,58.51,57.85,57.85,19700
2015-12-09 10:13:00,AFLT,57.85,58.5,57.83,57.9,97000
2015-12-09 10:14:00,AFLT,58.0,58.45,57.81,58.0,185900
2015-12-09 10:15:00,AFLT,57.99,58.46,57.89,57.89,7500
2015-12-09 10:16:00,AFLT,57.91,58.46,57.9,57.9,3500
2015-12-09 10:17:00,AFLT,57.9,58.45,57.89,57.9,4400
2015-12-09 10:18:00,AFLT,57.82,58.44,57.64,57.68,36400
2015-12-09 10:19:00,AFLT,57.7,58.44,57.64,57.64,5000
2015-12-09 10:20:00,AFLT,57.61,58.42,57.0,57.72,19500
2015-12-09 10:21:00,AFLT,57.7,58.42,57.7,57.76,12000
2015-12-09 10:22:00,AFLT,57.93,58.42,57.78,57.78,5300
2015-12-09 10:23:00,AFLT,57.83,58.42,57.83,57.83,3100
2015-12-09 10:24:00,AFLT,58.42,58.42,57.83,57.83,1000
2015-12-09 10:25:00,AFLT,57.78,58.42,57.56,57.76,14200
2015-12-09 10:26:00,AFLT,57.76,58.42,57.76,57.76,1100
2015-12-09 10:27:00,AFLT,57.75,58.42,57.75,57.76,2000
2015-12-09 10:28:00,AFLT,57.77,58.41,57.77,57.83,3700
2015-12-09 10:29:00,AFLT,57.84,58.41,57.84,57.9,4400
2015-12-09 10:30:00,AFLT,57.9,58.41,57.83,57.88,8100
2015-12-09 10:31:00,AFLT,57.89,58.41,57.54,57.88,13600
2015-12-09 10:32:00,AFLT,58.41,58.41,57.87,57.87,1000
2015-12-09 10:33:00,AFLT,57.83,58.41,57.81,57.87,4000
2015-12-09 10:34:00,AFLT,57.83,58.41,57.82,57.84,12600
2015-12-09 10:35:00,AFLT,58.41,58.41,57.88,57.88,1000
2015-12-09 10:36:00,AFLT,57.83,58.41,57.62,57.62,12800
2015-12-09 10:37:00,AFLT,57.78,58.41,57.76,57.78,4100
2015-12-09 10:38:00,AFLT,58.41,58.41,57.77,57.78,1000
2015-12-09 10:39:00,AFLT,58.41,58.41,57.78,57.78,1000
2015-12-09 10:40:00,AFLT,58.41,58.41,57.78,57.83,14400
2015-12-09 10:41:00,AFLT,58.41,58.41,57.81,57.81,1000
2015-12-09 10:42:00,AFLT,57.78,58.41,57.76,57.76,3400
2015-12-09 10:43:00,AFLT,57.71,58.41,57.45,57.45,12600
2015-12-09 10:44:00,AFLT,57.61,58.38,57.02,57.5,48800
2015-12-09 10:45:00,AFLT,57.5,58.38,57.5,57.65,11900
2015-12-09 10:46:00,AFLT,57.67,58.37,57.24,57.32,17700
2015-12-09 10:47:00,AFLT,57.44,58.37,56.4,57.36,36000
2015-12-09 10:48:00,AFLT,57.36,58.34,57.36,57.43,7900
2015-12-09 10:49:00,AFLT,57.48,58.34,57.47,57.48,2200
2015-12-09 10:50:00,AFLT,57.47,58.34,57.45,57.45,4200
2015-12-09 10:51:00,AFLT,58.34,58.34,57.48,57.48,1000
2015-12-09 10:52:00,AFLT,57.48,58.34,57.48,57.49,2300
2015-12-09 10:53:00,AFLT,58.34,58.34,57.49,57.49,1000
2015-12-09 10:54:00,AFLT,57.48,58.34,57.48,57.5,5200
2015-12-09 10:55:00,AFLT,57.49,58.31,57.49,57.6,101200
2015-12-09 10:56:00,AFLT,57.61,58.3,57.54,57.54,10600
2015-12-09 10:57:00,AFLT,57.51,58.3,57.51,57.54,1100
2015-12-09 10:58:00,AFLT,57.52,58.3,57.27,57.5,14400
2015-12-09 10:59:00,AFLT,58.3,58.3,57.52,57.52,5200
2015-12-09 11:00:00,AFLT,57.52,58.3,57.52,57.6,18000
2015-12-09 11:01:00,AFLT,57.61,58.29,57.58,57.58,19200
2015-12-09 11:02:00,AFLT,57.58,58.29,57.56,57.73,29400
2015-12-09 11:03:00,AFLT,57.75,58.28,57.64,57.8,31000
2015-12-09 11:04:00,AFLT,57.78,58.28,57.36,57.78,24600
2015-12-09 11:05:00,AFLT,57.78,58.28,57.7,57.76,18000
2015-12-09 11:06:00,AFLT,58.28,58.28,57.72,57.72,1200
2015-12-09 11:07:00,AFLT,57.77,58.28,57.77,57.85,15200
2015-12-09 11:08:00,AFLT,57.85,58.29,57.84,57.89,21400
2015-12-09 11:09:00,AFLT,57.9,58.29,57.37,57.9,23200
2015-12-09 11:10:00,AFLT,57.91,58.29,57.89,57.9,1600
2015-12-09 11:11:00,AFLT,57.9,58.29,57.5,57.99,21200
2015-12-09 11:12:00,AFLT,58.01,58.3,57.99,58.03,14500
2015-12-09 11:13:00,AFLT,58.02,58.3,58.01,58.06,6400
2015-12-09 11:14:00,AFLT,58.07,58.3,57.57,57.89,73100
2015-12-09 11:15:00,AFLT,57.95,58.31,57.63,57.76,50100
2015-12-09 11:16:00,AFLT,57.77,58.32,57.72,58.09,22200
2015-12-09 11:17:00,AFLT,58.02,58.32,57.82,57.9,35500
2015-12-09 11:18:00,AFLT,57.9,58.32,57.84,57.94,2700
2015-12-09 11:19:00,AFLT,58.01,58.32,57.93,57.97,3000
2015-12-09 11:20:00,AFLT,57.96,58.32,57.81,57.81,9700
2015-12-09 11:21:00,AFLT,57.82,58.32,57.79,57.89,3600
2015-12-09 11:22:00,AFLT,57.9,58.32,57.9,58.04,11600
2015-12-09 11:23:00,AFLT,58.01,58.32,58.0,58.06,4800
2015-12-09 11:24:00,AFLT,58.07,58.32,58.06,58.06,1600
2015-12-09 11:25:00,AFLT,58.01,58.32,57.98,58.03,6600
2015-12-09 11:26:00,AFLT,58.33,58.33,57.99,57.99,1000
2015-12-09 11:27:00,AFLT,58.33,58.33,57.98,57.99,1000
2015-12-09 11:28:00,AFLT,58.33,58.33,57.51,57.88,133000
2015-12-09 11:29:00,AFLT,57.96,58.31,57.82,57.95,8900
2015-12-09 11:30:00,AFLT,57.94,58.32,57.94,57.94,6000
2015-12-09 11:31:00,AFLT,57.92,58.32,57.91,57.94,2200
2015-12-09 11:32:00,AFLT,57.86,58.32,57.85,58.01,26400
2015-12-09 11:33:00,AFLT,57.96,58.32,57.96,57.98,1200
2015-12-09 11:34:00,AFLT,57.98,58.32,57.91,58.01,4700
2015-12-09 11:35:00,AFLT,57.99,58.32,57.99,58.03,1200
